 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
12010,ID4649852,4649852,426,0.441,74.318,79.806,0,1961,1961,2.500,1,610.835,609.565,620.528,614.417,None,None,None,None,None,None,-10921639,610.835,610.861,610.165,611.532,22600.894,0.292,8.497,2.175E-4,0.909
12011,ID4650123,4650123,426,0.445,74.312,79.866,0,1962,1962,2.500,1,610.843,610.780,620.523,614.197,None,None,None,None,None,None,-10921639,610.843,610.892,610.194,611.534,22601.187,0.293,8.482,2.181E-4,0.909
12012,ID4650402,4650402,426,0.446,74.384,79.871,0,1963,1963,2.500,1,610.842,609.501,620.529,614.380,None,None,None,None,None,None,-10921639,610.842,610.902,610.190,611.487,22601.162,0.290,8.483,2.159E-4,0.908
12013,ID4650965,4650965,426,0.447,74.366,79.877,0,1964,1964,2.500,1,610.846,610.246,620.535,614.583,None,None,None,None,None,None,-10921639,610.846,610.917,610.175,611.551,22601.317,0.297,8.492,2.231E-4,0.919
12014,ID4650680,4650680,426,0.447,74.396,79.875,0,1965,1965,2.500,1,610.845,610.177,620.528,613.975,None,None,None,None,None,None,-10921639,610.845,610.912,610.142,611.518,22601.272,0.295,8.512,2.227E-4,0.923
12015,ID4651247,4651247,426,0.443,74.438,79.841,0,1966,1966,2.500,1,610.848,609.753,620.534,614.679,None,None,None,None,None,None,-10921639,610.848,610.910,610.112,611.517,22601.374,0.295,8.495,2.201E-4,0.911
12016,ID4651539,4651539,426,0.445,74.466,79.913,0,1967,1967,2.500,1,610.846,609.555,620.534,614.442,None,None,None,None,None,None,-10921639,610.846,610.913,610.123,611.526,22601.305,0.296,8.486,2.171E-4,0.896
12017,ID4652107,4652107,426,0.440,74.550,79.904,0,1968,1968,2.500,1,610.911,609.620,620.751,613.921,None,None,None,None,None,None,-10921639,610.911,610.927,610.375,611.500,22603.717,0.224,4.419,2.167E-4,1.181
12018,ID4652666,4652666,426,0.436,74.541,79.914,0,1969,1969,2.500,1,610.915,609.892,620.760,615.385,None,None,None,None,None,None,-10921639,610.915,610.943,610.370,611.514,22603.867,0.224,4.425,2.153E-4,1.174
12019,ID4651820,4651820,426,0.437,74.548,79.855,0,1970,1970,2.500,1,610.920,609.706,620.749,615.221,None,None,None,None,None,None,-10921639,610.920,610.973,610.351,611.512,22604.033,0.226,4.425,2.144E-4,1.161
12020,ID4653773,4653773,426,0.445,74.573,79.930,0,1971,1971,2.500,1,610.924,609.614,620.744,613.931,None,None,None,None,None,None,-10921639,610.924,610.957,610.336,611.537,22604.199,0.233,4.432,2.205E-4,1.155
12021,ID4652384,4652384,426,0.444,74.622,79.807,0,1972,1972,2.500,1,610.923,609.936,620.752,615.618,None,None,None,None,None,None,-10921639,610.923,610.960,610.391,611.511,22604.150,0.228,4.434,2.156E-4,1.153
12022,ID4652945,4652945,426,0.447,74.555,79.875,0,1973,1973,2.500,1,610.924,610.678,620.747,615.912,None,None,None,None,None,None,-10921639,610.924,610.950,610.424,611.505,22604.188,0.228,4.435,2.150E-4,1.150
12023,ID4653221,4653221,426,0.450,74.487,79.993,0,1974,1974,2.500,1,610.872,610.406,620.543,615.658,None,None,None,None,None,None,-10921639,610.872,610.930,610.230,611.509,22602.278,0.288,8.525,2.216E-4,0.941
12024,ID4653494,4653494,426,0.447,74.636,79.855,0,1975,1975,2.500,1,610.924,609.907,620.741,616.297,None,None,None,None,None,None,-10921639,610.924,610.954,610.467,611.508,22604.179,0.233,4.428,2.145E-4,1.124
12025,ID4654055,4654055,426,0.449,74.740,79.863,0,1976,1976,2.500,1,610.945,610.408,620.741,616.189,None,None,None,None,None,None,-10921639,610.945,610.956,610.497,611.494,22604.968,0.232,4.426,2.252E-4,1.185
12026,ID4654618,4654618,426,0.446,74.780,79.913,0,1977,1977,2.500,1,610.949,610.109,620.731,616.690,None,None,None,None,None,None,-10921639,610.949,610.963,610.558,611.495,22605.121,0.234,4.428,2.267E-4,1.181
12027,ID4654336,4654336,426,0.441,74.795,79.803,0,1978,1978,2.500,1,610.957,610.720,620.729,616.879,None,None,None,None,None,None,-10921639,610.957,610.962,610.552,611.476,22605.426,0.242,4.430,2.261E-4,1.142
12028,ID4654902,4654902,426,0.443,74.913,79.863,0,1979,1979,2.500,1,610.955,610.544,620.714,616.583,None,None,None,None,None,None,-10921639,610.955,610.945,610.558,611.487,22605.350,0.250,4.422,2.257E-4,1.103
12029,ID4655183,4655183,426,0.442,74.879,79.920,0,1980,1980,2.500,1,610.957,610.090,620.709,617.737,None,None,None,None,None,None,-10921639,610.957,610.955,610.552,611.517,22605.402,0.253,4.420,2.231E-4,1.078
12030,ID4655749,4655749,426,0.452,74.904,79.937,0,1981,1981,2.500,1,610.957,610.041,620.692,617.298,None,None,None,None,None,None,-10921639,610.957,610.959,610.543,611.519,22605.410,0.251,4.421,2.266E-4,1.105
12031,ID4655467,4655467,426,0.447,74.846,79.911,0,1982,1982,2.500,1,610.959,610.080,620.695,618.203,None,None,None,None,None,None,-10921639,610.959,610.947,610.564,611.512,22605.475,0.242,4.428,2.273E-4,1.147
12032,ID4656024,4656024,426,0.448,74.839,79.920,0,1983,1983,2.500,1,610.963,611.121,620.680,618.379,None,None,None,None,None,None,-10921639,610.963,610.952,610.577,611.505,22605.622,0.239,4.433,2.298E-4,1.177
12033,ID4656313,4656313,426,0.441,74.703,80.027,0,1984,1984,2.500,1,610.950,610.387,620.672,619.226,None,None,None,None,None,None,-10921639,610.950,610.942,610.553,611.466,22605.133,0.233,4.431,2.229E-4,1.170
12034,ID4656883,4656883,426,0.440,74.542,80.100,0,1985,1985,2.500,1,610.949,611.301,620.658,620.806,None,None,None,None,None,None,-10921639,610.949,610.945,610.527,611.499,22605.117,0.234,4.430,2.241E-4,1.170
12035,ID4656595,4656595,426,0.444,74.523,80.177,0,1986,1986,2.500,1,610.941,610.859,620.627,619.723,None,None,None,None,None,None,-10921639,610.941,610.938,610.482,611.507,22604.815,0.237,4.432,2.197E-4,1.132
12036,ID4657161,4657161,426,0.436,74.485,80.254,0,1987,1987,2.500,1,610.880,610.779,620.412,620.378,None,None,None,None,None,None,-10921639,610.880,610.870,610.448,611.489,22602.561,0.257,8.495,2.182E-4,1.037
12037,ID4657447,4657447,426,0.438,74.572,80.224,0,1988,1988,2.500,1,610.934,610.419,620.576,620.037,None,None,None,None,None,None,-10921639,610.934,610.906,610.480,611.455,22604.568,0.236,4.438,2.138E-4,1.108
12038,ID4657733,4657733,426,0.441,74.649,80.147,0,1989,1989,2.500,1,610.931,610.209,620.559,621.582,None,None,None,None,None,None,-10921639,610.931,610.886,610.465,611.436,22604.439,0.239,4.432,2.112E-4,1.079
12039,ID4658022,4658022,426,0.441,74.728,80.074,0,1990,1990,2.500,1,610.934,611.304,620.538,621.895,None,None,None,None,None,None,-10921639,610.934,610.918,610.456,611.477,22604.548,0.243,4.434,2.154E-4,1.084
12040,ID4658304,4658304,426,0.438,74.901,80.030,0,1991,1991,2.500,1,610.925,610.628,620.501,621.591,None,None,None,None,None,None,-10921639,610.925,610.923,610.481,611.496,22604.214,0.244,4.438,2.081E-4,1.043
12041,ID4658589,4658589,426,0.442,74.791,80.044,0,1992,1992,2.500,1,610.925,611.828,620.487,623.162,None,None,None,None,None,None,-10921639,610.925,610.911,610.489,611.507,22604.225,0.249,4.441,2.102E-4,1.033
12042,ID4658876,4658876,426,0.445,74.709,80.031,0,1993,1993,2.500,1,610.917,611.502,620.449,622.364,None,None,None,None,None,None,-10921639,610.917,610.911,610.458,611.498,22603.938,0.249,4.441,2.147E-4,1.055
12043,ID4659436,4659436,426,0.445,74.690,79.983,0,1994,1994,2.500,1,610.905,611.030,620.435,623.962,None,None,None,None,None,None,-10921639,610.905,610.885,610.453,611.488,22603.470,0.253,4.446,2.092E-4,1.012
12044,ID4659715,4659715,426,0.444,74.609,79.971,0,1995,1995,2.500,1,610.899,610.857,620.400,623.612,None,None,None,None,None,None,-10921639,610.899,610.878,610.478,611.470,22603.279,0.247,4.449,2.096E-4,1.036
12045,ID4659155,4659155,426,0.444,74.607,79.891,0,1996,1996,2.500,1,610.893,610.866,620.379,623.377,None,None,None,None,None,None,-10921639,610.893,610.877,610.471,611.486,22603.049,0.249,4.451,2.071E-4,1.017
12046,ID4659990,4659990,426,0.443,74.560,79.883,0,1997,1997,2.500,1,610.892,611.479,620.367,623.823,None,None,None,None,None,None,-10921639,610.892,610.888,610.454,611.465,22603.003,0.246,4.454,2.072E-4,1.029
12047,ID4660270,4660270,426,0.441,74.713,79.879,0,1998,1998,2.500,1,610.887,610.942,620.349,624.631,None,None,None,None,None,None,-10921639,610.887,610.874,610.456,611.455,22602.827,0.245,4.455,2.069E-4,1.033
12048,ID4660543,4660543,426,0.442,74.746,79.822,0,1999,1999,2.500,1,610.894,611.037,620.325,625.377,None,None,None,None,None,None,-10921639,610.894,610.880,610.468,611.504,22603.072,0.255,4.458,2.121E-4,1.017
12049,ID4660903,4660903,426,0.439,74.723,79.872,0,2000,2000,2.500,1,610.895,610.279,620.298,625.206,None,None,None,None,None,None,-10921639,610.895,610.872,610.495,611.436,22603.106,0.241,4.458,2.086E-4,1.056
12050,ID4660938,4660938,426,0.444,74.727,79.714,0,2001,2001,2.500,1,610.904,611.243,620.277,626.055,None,None,None,None,None,None,-10921639,610.904,610.891,610.488,611.439,22603.456,0.240,4.458,2.175E-4,1.105
12051,ID4661659,4661659,426,0.444,74.642,79.772,0,2002,2002,2.500,1,610.900,611.634,620.254,625.536,None,None,None,None,None,None,-10921639,610.900,610.882,610.466,611.410,22603.314,0.239,4.459,2.153E-4,1.100
12052,ID4661344,4661344,426,0.446,74.825,79.769,0,2003,2003,2.500,1,610.895,611.225,620.239,626.557,None,None,None,None,None,None,-10921639,610.895,610.867,610.459,611.400,22603.129,0.244,4.457,2.156E-4,1.078
12053,ID4661939,4661939,426,0.449,74.991,79.777,0,2004,2004,2.500,1,610.893,611.372,620.225,625.521,None,None,None,None,None,None,-10921639,610.893,610.869,610.433,611.447,22603.040,0.249,4.456,2.105E-4,1.034
12054,ID4662226,4662226,426,0.448,74.993,79.750,0,2005,2005,2.500,1,610.893,611.069,620.220,626.422,None,None,None,None,None,None,-10921639,610.893,610.867,610.438,611.394,22603.057,0.237,4.457,2.091E-4,1.079
12055,ID4662520,4662520,426,0.455,75.036,79.802,0,2006,2006,2.500,1,610.900,611.409,620.213,627.456,None,None,None,None,None,None,-10921639,610.900,610.883,610.415,611.410,22603.288,0.240,4.455,2.210E-4,1.125
12056,ID4662812,4662812,426,0.458,75.197,79.842,0,2007,2007,2.500,1,610.898,610.910,620.209,627.002,None,None,None,None,None,None,-10921639,610.898,610.865,610.417,611.437,22603.240,0.241,4.447,2.253E-4,1.142
12057,ID4663470,4663470,426,0.458,75.233,79.861,0,2008,2008,2.500,1,610.900,611.699,620.208,626.733,None,None,None,None,None,None,-10921639,610.900,610.866,610.421,611.392,22603.284,0.239,4.441,2.264E-4,1.158
12058,ID4663508,4663508,426,0.454,75.185,79.804,0,2009,2009,2.500,1,610.894,612.290,620.213,626.921,None,None,None,None,None,None,-10921639,610.894,610.856,610.424,611.380,22603.083,0.239,4.439,2.248E-4,1.147
12059,ID4663103,4663103,426,0.452,75.434,79.795,0,2010,2010,2.500,1,610.889,611.801,620.214,626.649,None,None,None,None,None,None,-10921639,610.889,610.852,610.408,611.358,22602.903,0.238,4.436,2.194E-4,1.124
12060,ID4663832,4663832,426,0.452,75.402,79.807,0,2011,2011,2.500,1,610.887,611.798,620.218,628.060,None,None,None,None,None,None,-10921639,610.887,610.842,610.403,611.360,22602.825,0.233,4.438,2.168E-4,1.138
12061,ID4664240,4664240,426,0.461,75.334,79.848,0,2012,2012,2.500,1,610.884,611.781,620.216,626.971,None,None,None,None,None,None,-10921639,610.884,610.829,610.411,611.362,22602.699,0.236,4.439,2.191E-4,1.135
12062,ID4664517,4664517,426,0.457,75.397,79.863,0,2013,2013,2.500,1,610.877,612.091,620.209,626.974,None,None,None,None,None,None,-10921639,610.877,610.843,610.427,611.330,22602.431,0.230,4.440,2.163E-4,1.148
12063,ID4664805,4664805,426,0.449,75.379,79.863,0,2014,2014,2.500,1,610.875,611.697,620.216,627.357,None,None,None,None,None,None,-10921639,610.875,610.841,610.395,611.346,22602.391,0.234,4.444,2.153E-4,1.124
12064,ID4665092,4665092,426,0.443,75.317,79.815,0,2015,2015,2.500,1,610.868,611.512,620.221,627.523,None,None,None,None,None,None,-10921639,610.868,610.822,610.391,611.315,22602.126,0.231,4.452,2.104E-4,1.112
12065,ID4666252,4666252,426,0.443,75.177,79.820,0,2016,2016,2.500,1,610.869,612.352,620.220,627.135,None,None,None,None,None,None,-10921639,610.869,610.834,610.385,611.319,22602.156,0.226,4.447,2.150E-4,1.163
12066,ID4665966,4665966,426,0.447,75.193,79.855,0,2017,2017,2.500,1,610.865,611.851,620.220,627.108,None,None,None,None,None,None,-10921639,610.865,610.847,610.392,611.293,22602.018,0.225,4.445,2.153E-4,1.168
12067,ID4665680,4665680,426,0.444,75.315,79.893,0,2018,2018,2.500,1,610.861,611.039,620.238,626.465,None,None,None,None,None,None,-10921639,610.861,610.840,610.418,611.296,22601.859,0.222,4.451,2.088E-4,1.148
12068,ID4665391,4665391,426,0.446,75.297,79.840,0,2019,2019,2.500,1,610.869,611.925,620.243,627.617,None,None,None,None,None,None,-10921639,610.869,610.843,610.444,611.308,22602.148,0.218,4.449,2.090E-4,1.170
12069,ID4666542,4666542,426,0.437,75.357,79.923,0,2020,2020,2.500,1,610.861,611.839,620.251,626.297,None,None,None,None,None,None,-10921639,610.861,610.847,610.462,611.291,22601.839,0.208,4.455,1.964E-4,1.152
12070,ID4666820,4666820,426,0.426,75.470,79.918,0,2021,2021,2.500,1,610.859,612.038,620.266,626.454,None,None,None,None,None,None,-10921639,610.859,610.818,610.456,611.289,22601.795,0.212,8.065,1.923E-4,1.108
12071,ID4667094,4667094,426,0.422,75.465,79.898,0,2022,2022,2.500,1,610.854,612.307,620.282,624.850,None,None,None,None,None,None,-10921639,610.854,610.795,610.519,611.290,22601.592,0.206,8.122,1.913E-4,1.136
12072,ID4667375,4667375,426,0.417,75.463,79.870,0,2023,2023,2.500,1,610.845,611.237,620.302,625.273,None,None,None,None,None,None,-10921639,610.845,610.780,610.529,611.281,22601.247,0.201,8.191,1.822E-4,1.107
12073,ID4667861,4667861,426,0.418,75.655,79.913,0,2024,2024,2.500,1,610.890,611.952,620.410,624.430,None,None,None,None,None,None,-10921639,610.890,610.854,610.568,611.274,22602.928,0.180,6.413,1.748E-4,1.189
12074,ID4667694,4667694,426,0.421,75.295,79.966,0,2025,2025,2.500,1,610.851,611.932,620.345,624.621,None,None,None,None,None,None,-10921639,610.851,610.805,610.583,611.260,22601.488,0.196,8.149,1.767E-4,1.101
12075,ID4668549,4668549,426,0.423,75.022,80.037,0,2026,2026,2.500,1,610.856,611.126,620.368,623.476,None,None,None,None,None,None,-10921639,610.856,610.826,610.565,611.281,22601.690,0.190,8.177,1.769E-4,1.137
12076,ID4668255,4668255,426,0.423,75.045,79.973,0,2027,2027,2.500,1,610.861,611.643,620.395,623.846,None,None,None,None,None,None,-10921639,610.861,610.834,610.558,611.269,22601.843,0.197,8.178,1.788E-4,1.110
12077,ID4668840,4668840,426,0.420,74.853,79.983,0,2028,2028,2.500,1,610.864,611.719,620.407,622.718,None,None,None,None,None,None,-10921639,610.864,610.841,610.561,611.293,22601.964,0.195,8.306,1.767E-4,1.110
12078,ID4669132,4669132,426,0.416,74.760,80.026,0,2029,2029,2.500,1,610.871,610.927,620.443,623.051,None,None,None,None,None,None,-10921639,610.871,610.829,610.565,611.255,22602.230,0.190,8.341,1.749E-4,1.127
12079,ID4669713,4669713,426,0.426,74.613,80.011,0,2030,2030,2.500,1,610.888,611.521,620.466,622.951,None,None,None,None,None,None,-10921639,610.888,610.837,610.568,611.267,22602.863,0.186,8.334,1.884E-4,1.239
12080,ID4669423,4669423,426,0.430,74.543,80.058,0,2031,2031,2.500,1,610.896,610.989,620.483,622.351,None,None,None,None,None,None,-10921639,610.896,610.866,610.558,611.269,22603.146,0.186,8.373,1.913E-4,1.253
12081,ID4670009,4670009,426,0.426,74.506,79.951,0,2032,2032,2.500,1,610.899,612.161,620.508,622.043,None,None,None,None,None,None,-10921639,610.899,610.849,610.598,611.262,22603.272,0.181,8.393,1.861E-4,1.258
12082,ID4670299,4670299,426,0.423,74.797,79.941,0,2033,2033,2.500,1,610.897,611.692,620.521,621.888,None,None,None,None,None,None,-10921639,610.897,610.853,610.586,611.247,22603.189,0.182,8.421,1.808E-4,1.214
12083,ID4671185,4671185,426,0.423,74.341,79.989,0,2034,2034,2.500,1,610.864,611.515,620.361,621.324,None,None,None,None,None,None,-10921639,610.864,610.847,610.453,611.246,22601.975,0.202,8.581,2.048E-4,1.239
12084,ID4670891,4670891,426,0.430,74.112,80.026,0,2035,2035,2.500,1,610.868,611.699,620.388,620.690,None,None,None,None,None,None,-10921639,610.868,610.863,610.445,611.261,22602.121,0.206,8.595,2.092E-4,1.238
12085,ID4670592,4670592,426,0.428,74.034,80.018,0,2036,2036,2.500,1,610.869,610.792,620.404,620.911,None,None,None,None,None,None,-10921639,610.869,610.843,610.463,611.260,22602.164,0.206,8.607,2.075E-4,1.232
12086,ID4671967,4671967,426,0.431,73.881,80.008,0,2037,2037,2.500,1,610.882,610.406,620.420,619.464,None,None,None,None,None,None,-10921639,610.882,610.858,610.459,611.262,22602.630,0.208,8.597,2.128E-4,1.250
12087,ID4671488,4671488,426,0.436,73.667,79.885,0,2038,2038,2.500,1,610.893,611.007,620.448,619.633,None,None,None,None,None,None,-10921639,610.893,610.878,610.511,611.244,22603.057,0.201,8.605,2.123E-4,1.290
12088,ID4671838,4671838,426,0.447,74.866,80.090,0,2039,2039,2.500,1,610.981,611.376,620.625,618.833,None,None,None,None,None,None,-10921639,610.981,610.940,610.605,611.377,22606.308,0.213,8.430,2.194E-4,1.260
12089,ID4672383,4672383,426,0.448,74.801,80.020,0,2040,2040,2.500,1,610.988,610.742,620.652,618.673,None,None,None,None,None,None,-10921639,610.988,610.942,610.614,611.377,22606.552,0.217,8.419,2.185E-4,1.230
12090,ID4672969,4672969,426,0.449,74.946,80.021,0,2041,2041,2.500,1,610.991,610.907,620.665,617.905,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12091,ID4672674,4672674,426,0.449,74.946,80.021,0,2042,2042,2.500,1,610.991,611.275,620.665,617.542,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12092,ID4673264,4673264,426,0.449,74.946,80.021,0,2043,2043,2.500,1,610.991,610.012,620.665,617.749,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12093,ID4673559,4673559,426,0.449,74.946,80.021,0,2044,2044,2.500,1,610.991,610.148,620.665,617.798,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12094,ID4673906,4673906,426,0.449,74.946,80.021,0,2045,2045,2.500,1,610.991,610.696,620.665,616.864,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12095,ID4674017,4674017,426,0.449,74.946,80.021,0,2046,2046,2.500,1,610.991,610.933,620.665,616.682,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12096,ID4674444,4674444,426,0.449,74.946,80.021,0,2047,2047,2.500,1,610.991,610.893,620.665,616.228,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12097,ID4674739,4674739,426,0.449,74.946,80.021,0,2048,2048,2.500,1,610.991,610.505,620.665,616.923,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12098,ID4675034,4675034,426,0.449,74.946,80.021,0,2049,2049,2.500,1,610.991,610.417,620.665,616.265,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12099,ID4675329,4675329,426,0.449,74.946,80.021,0,2050,2050,2.500,1,610.991,609.859,620.665,615.863,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12100,ID4675624,4675624,426,0.449,74.946,80.021,0,2051,2051,2.500,1,610.991,610.441,620.665,615.385,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12101,ID4675919,4675919,426,0.449,74.946,80.021,0,2052,2052,2.500,1,610.991,610.275,620.665,615.871,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12102,ID4676214,4676214,426,0.449,74.946,80.021,0,2053,2053,2.500,1,610.991,609.949,620.665,615.523,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12103,ID4676509,4676509,426,0.449,74.946,80.021,0,2054,2054,2.500,1,610.991,610.283,620.665,615.509,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
12104,ID4676804,4676804,426,0.449,74.946,80.021,0,2055,2055,2.500,1,610.991,610.212,620.665,615.273,None,None,None,None,None,None,-10921639,610.991,610.968,610.611,611.393,22606.682,0.218,8.416,2.198E-4,1.233
